ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
aocjconfdneicfcinlcfoaijgphadnmh,0,0,0,0,0,0,0,0,0,1,0,0
aocjlcofomjlhdnjkaennmhmjibmlbki,0,0,0,0,0,0,0,0,0,1,0,0
aockahbnfcegcamapppdkcgnlbckmgll,0,0,0,0,0,0,0,0,0,1,0,0
aockhgcalnpkacmmbabpenflbdikonmg,1,0,0,1,0,0,0,0,0,1,0,0
aockpladnfogjkcohbmciemdcjdhcbkn,0,0,0,0,0,0,0,0,0,1,0,0
aoclhcccfdkjddgpaaajldgljhllhgmd,1,0,0,1,0,0,0,0,0,1,0,0
aocmbadhkkocmffedbbdgbgbknncbkdi,0,0,0,0,0,0,0,0,0,0,0,0
aocobngnigfikpncfonplfgfmdihfoco,0,0,0,0,0,0,0,0,0,0,0,0
aocpbgdpicmnhplofeepiklfcpjdenbe,1,0,0,1,0,0,0,0,0,1,0,0
aodbjgpccpelhkeihdpmpjhipcenbpfl,0,0,0,0,0,0,0,0,0,1,0,0
aodbklgppjmcpkijlibjobmffijompbp,0,0,0,0,0,0,0,0,0,0,0,0
aodfbpjbolkaoebndoggjmemkokflkdg,0,0,0,0,0,0,0,0,0,1,0,0
aodfneekmimgoglhaklfnbpnilnoofof,0,0,0,0,0,0,0,0,0,1,0,0
aodfoiacnmepndhojccepdcpmehjbham,0,0,0,0,0,0,0,0,0,1,0,0
aodjmnfhjibkcdimpodiifdjnnncaafh,0,0,0,0,0,0,0,0,0,1,0,0
aodkkagnadcbobfpggfnjeongemjbjca,0,0,0,1,0,0,0,0,0,1,0,0
aodleelklmlppabmpdecbogjogklhlgi,0,0,0,0,0,0,0,0,0,0,0,0
aodmkobmjjhlmeahdonjibcfjcppeohg,0,0,0,0,0,0,0,0,0,0,0,0
aodmmgciojljmgnocelfennldiemmgpj,1,0,0,1,0,0,0,0,0,1,0,0
aodmmndimojddogmhmpaemocbibnimkl,0,0,0,0,0,0,0,0,0,0,0,0
aodngmlagnikpifloamojhehjgeglfjh,0,0,0,0,0,0,0,0,0,0,0,0
aodpfhipemieefjidaeggliphplhficc,1,0,0,1,1,0,0,0,0,1,0,0
aodphhnflaiamggeojaoininbdeakcld,1,0,0,1,0,0,0,0,0,1,0,0
aoebcgakfaghjfeifibpggnelepdalhf,0,0,0,0,0,0,0,0,0,1,0,0
aoebnamkmongkoloahpgjpokefagljkb,0,0,0,0,0,0,0,0,0,1,0,0
aoeboeflhhnobfjkafamelopfeojdohk,1,0,0,1,0,0,0,0,0,1,0,0
aoefkgcofjkonnklmpnhpcjlbjadeifo,1,0,0,1,0,0,0,0,0,1,0,0
aoeghajklaojdggecabkinphfchlpgca,1,0,0,1,0,0,0,0,0,1,0,0
aoelbednjmdnkeldonljnijdejdnhjfi,1,0,0,0,0,0,0,0,0,1,0,0
aoelfjnjghcafniemhmiefnglaameifn,0,0,0,0,0,0,0,0,0,1,0,0
aoenbokgihdldfjhgjfojohiefbjhmgm,0,0,0,0,0,0,0,0,0,1,0,0
aoeolgodbphjghklpaiapijnblbaoiod,0,0,0,0,0,0,0,0,0,1,0,0
aofcdjkipigajbgijgnhjlbkfgajhioc,0,0,0,0,0,0,0,0,0,1,0,0
aofcibpibonbgakkfbfcoimokpgfookh,0,0,0,0,0,0,0,0,0,0,0,0
aofckpjmpjakbifabhikjheakfjlpame,0,0,0,0,0,0,0,0,0,1,0,0
aofdjdfdpmfeohecddhgdjfnigggddpd,0,0,0,0,0,0,0,0,0,1,0,0
aofebfljannpdpbeapgnolkihjiepdeo,0,0,0,0,0,0,0,0,0,0,0,0
aoffgjejcepnijgahpckhajchahfpojo,0,0,0,0,0,0,0,0,0,1,0,0
aofidegmoehjmelmpbjlmpidinmaiapj,1,0,0,1,0,0,0,0,0,1,0,0
aofiljppiempffphbeadcofapjcekeim,0,0,0,1,0,0,0,0,0,1,0,0
aofkgbkkapilloffchcbdblccckhgmna,0,0,0,1,1,0,0,0,0,1,1,0
aofmfleojhjengpmmmiopbofddlkokdb,0,0,0,0,0,0,0,0,0,1,0,0
aofmplfjaabopjkjlhlhidfjofjniilo,1,0,0,1,0,0,0,0,0,1,0,0
aofnbjmngnhhacenlhfdodidiebiicob,0,0,0,0,0,0,0,0,0,0,0,0
aofncnpimdmiapkmdleagjfiidaianef,0,0,0,0,0,0,0,0,0,1,0,0
aofnlfnbdgbnpamplmpnimeapjfdlmpn,0,0,0,0,0,0,0,0,0,1,0,0
aofpaicefofcklfppbbjanbohnnkkhjm,1,0,0,1,0,0,0,0,0,1,0,0
aogabobfbepcehdkbfagdflinolncebh,0,0,0,0,0,0,0,0,0,0,0,0
aogbgdnkcjgamgglpikcenliinchedel,0,0,0,0,0,0,0,0,0,0,0,0
aogbngiclgnjhfmiagipbmblmkbkapaf,0,0,0,0,0,0,0,0,0,1,0,0
aogchiefkengjhlfobdagdljhckppemn,0,0,0,1,0,0,0,0,0,1,0,0
aogefgiamlllkemngojodbhbdigamjkj,1,0,0,0,0,0,0,0,0,0,0,0
aoggjnmghgmcllfenalipjhmooomfdce,1,0,0,0,0,0,0,0,0,0,0,0
aoghgcefgjajhgdonepcliijolcclebm,0,0,0,0,0,0,0,0,0,0,0,0
aogkhbmeeckelbhfemleoajbglamokbc,0,0,0,0,0,0,0,0,0,1,0,0
aogkkekoinpipjlolpcicigndjlcpdcn,0,0,0,1,0,0,0,0,0,1,0,0
aogleegfabngfpdiomffbdociibgpaik,1,0,0,1,0,0,0,0,0,1,0,0
aogloaiblbpeggpcnbifdemlaedmbilg,0,0,0,1,0,0,0,0,0,1,0,0
aognaapdfnnldnjglanfbbklaakbpejm,0,0,0,0,0,0,0,0,0,1,0,0
aogndkcimnkjidhpacmdgjhfnhinggfc,0,0,0,0,0,0,0,0,0,1,0,0
aogpohpdlalgbanndjocbimokbklkfbh,1,0,0,1,0,0,0,0,0,1,0,0
aohaajocjncmjpehckephchlhbonbcao,0,0,0,0,0,0,0,0,0,0,0,0
aohbbnlhjepjngelgfplnpckbkdgfoie,0,0,0,0,0,0,0,0,0,0,0,0
aohdjnnffnkpcefhaeenhkkgjfcaleoo,0,0,0,0,0,0,0,0,0,1,0,0
aohhnbhpkopmfemfonachenhjohjojnj,0,0,0,1,0,0,0,0,0,1,0,0
aohicemlfkddpmfnipkbpccmebkldbnb,0,0,0,0,0,0,0,0,0,0,0,0
aohjinffnbifogohlkemleiephaonikm,0,0,0,0,0,0,0,0,0,1,0,0
aohkhnpidgppmajhhkldcdelanphdmhp,0,0,0,0,0,0,0,0,0,1,0,0
aohlfneeliakfcefeffppfplagbccbni,0,0,0,0,0,0,0,0,0,0,0,0
aohlhfpmngfjpjfficefmhcpabejdkio,0,0,0,0,0,0,0,0,0,1,0,0
aohmciehgjboidolkmoaofcbnejmokan,0,0,0,0,0,0,0,0,0,1,0,0
aohmpnmfhgmiacdkfaanamefjfefinec,0,0,0,0,0,0,0,0,0,1,0,0
aohohljhdaoocopkonnibfchooglcjmj,0,0,0,1,0,0,0,0,0,1,0,0
aohonacjagflnaljlikbojpachfalbjc,0,0,0,0,0,0,0,0,0,0,0,0
aohpnhhiblbnghfhpdgblpkpcibfbieo,0,0,0,0,0,0,0,0,0,0,0,0
aoicmjiknpcgkhgeobpfaljpidnnloll,0,0,0,0,0,0,0,0,0,0,0,0
aoidglnbenfjkonamhmkbkjkibhhiklk,0,0,0,0,0,0,0,0,0,0,0,0
aoiefaedbmfikelafbfalkghemnilnlp,1,0,0,1,0,0,0,0,0,1,0,0
aoiefhmcmanhakljccjnpcplcbejmflo,1,0,0,1,0,0,0,0,0,1,0,0
aoiefionkjnhljdoolofapmdheialhga,0,0,0,0,0,0,0,0,0,1,0,0
aoieokedbecedmpafmimaabhcpmefjdk,0,0,0,0,0,0,0,0,0,0,0,0
aoifdlchnbljhopodkpaieedbchgjpmo,0,0,0,0,0,0,0,0,0,1,0,0
aoifliafobcadkaladkbbobhgdnceajc,0,0,0,0,0,0,0,0,0,1,0,0
aoifpkjpdcfpdphnncjhgljdhpolajii,0,0,0,0,0,0,0,0,0,1,0,0
aoinfihhckpkkcpholfhmkeplbhddipe,0,0,0,0,0,0,0,0,0,1,0,0
aojacabljkpaglimemogalnbmillgplm,0,0,0,0,0,0,0,0,0,1,0,0
aojbgbcgmgacehoaodpdnajaahklfjpo,0,0,0,0,0,0,0,0,0,1,0,0
aojcpcaadciponalbknhjcegeoabahae,1,0,0,1,0,0,0,0,0,1,0,0
aojddkcamiecmkmbecpkjddnhpnpoaab,0,0,0,0,0,0,0,0,0,1,0,0
aojdnjnhhjmokccbelfdocgiedioienh,0,0,0,0,0,0,0,0,0,1,0,0
aojgcjojneegldjkimenjdmdhnhkkdki,0,0,0,0,0,0,0,0,0,1,0,0
aojghapfomipidciipgejhhdbnbmgmfd,0,0,0,0,0,0,0,0,0,1,0,0
aojhepgiekemmegnfdljjpejnfngndfk,0,0,0,1,0,0,0,0,0,1,0,0
aojlfcegfljfegdcfakcjomdogmehfnf,0,0,0,0,0,0,0,0,0,0,0,0
aojnkbieledkkkhhecdedjmhncmngjbb,0,0,0,0,0,0,0,0,0,0,0,0
aojnohijgfljoaikgpmehcbhfpbdibnh,0,0,0,0,0,0,0,0,0,0,0,0
aojpcmmnjojlfbkhgaefchagcballmdj,0,0,0,0,0,0,0,0,0,0,0,0
aokdnnedaeopmdgajeijbejjpjbiopfg,0,0,0,0,0,0,0,0,0,0,0,0
aokennmemopfepefollehiifahoccijk,0,0,0,0,0,0,0,0,0,0,0,0
aokfjofcdfchkampnjebpajjmchokaii,0,0,0,1,0,0,0,0,0,1,0,0
aokfojffdnaohgbckkgipbcnnjiliblm,0,0,0,0,0,0,0,0,0,0,0,0
aokgcailpgkpkmpiekfjpbmeamcilifd,0,0,0,0,0,0,0,0,0,0,0,0
aokheaddinafdmjphkjlnachkejgleao,0,0,0,1,0,0,0,0,0,0,0,0
aokiikbeimhebnkcghmpmdnjojecgbfp,0,0,0,0,0,0,0,0,0,0,0,0
aokjaefeipogmkcomimlgddaiiaecbhb,0,0,0,0,0,0,0,0,0,1,0,0
aokleaidncgnfejhkddhfobfffalfilm,0,0,0,0,0,0,0,0,0,1,0,0
aoklhkkdakpkgmjibmbkbaiipoeicngb,0,0,0,0,0,0,0,0,0,1,0,0
aokllhajmkihfihciggkmpgdhgecgaic,0,0,0,0,0,0,0,0,0,1,0,0
aokokoaiaaglakfofndbhaoliaeokedn,0,0,0,0,0,0,0,0,0,1,0,0
aokopmejfnibdpccdkpkmgdhcgckejnn,0,0,0,0,0,0,0,0,0,1,0,0
aokplfbmdelppecfeagdfbijgfcljfna,1,0,0,1,0,0,0,0,0,1,1,0
aolabpnafdepgahhdebhhbcbdnkojmgp,0,0,0,0,0,0,0,0,0,1,0,0
aolbejncdljnbanhbgdlnfpabahenbmo,0,0,0,0,0,0,0,0,0,0,0,0
aolbniflccjhbngkjkiadopndhponipa,0,0,0,0,0,0,0,0,0,1,0,0
aoldkplpggphdnopfjbpagajahkgeedh,0,0,0,0,0,0,0,0,0,1,0,0
aolepfaolpcbidbhlbjkimjcamedphee,0,0,0,0,0,0,0,0,0,0,0,0
aolfgebdfnbamfdaelgknogpnlonhjfe,0,0,0,0,0,0,0,0,0,0,0,0
aolfhpknbncfkhbaagllhbhmmbhkankk,0,0,0,0,0,0,0,0,0,0,0,0
aolhnmfbfllpbmmmlkmhmnacealbkepg,0,0,0,0,0,0,0,0,0,0,0,0
aolhnnheicpbohggibkibdmfdkmkaocc,0,0,0,0,0,0,0,0,0,0,0,0
aollkljddomjmpmcnnepjljfjojbhpig,0,0,0,0,0,0,0,0,0,0,0,0
aollofiafbblhopkofbfmlmbhbdcblem,1,0,0,1,0,0,0,0,0,1,0,0
aolnbenhahgdmbdgjdkphepifgdnphcl,0,0,0,0,0,0,0,0,0,1,0,0
aologdbaildncobdcmgppjeambhlhfab,0,0,0,0,0,0,0,0,0,1,0,0
aolpllohefigfbolmlljgabdklhclmed,0,0,0,0,0,0,0,0,0,1,0,0
aomafjodadbdljgehojkhfjlfecdlbid,0,0,0,0,0,0,0,0,0,0,0,0
aombbfhbleaidjmbahldfbajjmgkgojl,0,0,0,0,0,0,0,0,0,1,0,0
aomcoolilopomacpljconemieflcmhmg,0,0,0,0,0,0,0,0,0,1,0,0
aomddnjfholhkjaadojgfnkckjnaaffi,0,0,0,0,0,0,0,0,0,1,0,0
aomdjjfldjbbnojlonpahdajglndlomc,0,0,0,0,0,0,0,0,0,1,0,0
aomdmcgdagnmeogimkdfnfjgcbmcadgl,0,0,0,0,0,0,0,0,0,1,0,0
aomgehfnddilfkjooooihdnjeabknepl,0,0,0,0,0,0,0,0,0,1,0,0
aomgpbpmogbdolmhdddniidllokekccp,0,0,0,0,0,0,0,0,0,1,0,0
aomhfkfbjbehmnkgkddfndjliojddipf,0,0,0,0,0,0,0,0,0,1,0,0
aomhngakklnijmbfboppjgmfpibogbga,0,0,0,0,0,0,0,0,0,1,0,0
aomhpmihaoancdgbfjabmkflcledogpf,0,0,0,0,0,0,0,0,0,1,0,0
aomidfkchockcldhbkggjokdkkebmdll,1,0,0,1,0,0,0,0,0,1,0,0
aomkpefnllinimbhddlfhelelngakbbn,1,0,0,0,0,0,0,0,0,0,0,0
aomkpmjejdlgpppabklnoacegopomlka,1,0,0,1,0,0,0,0,0,1,0,0
aomlalciknfklfplgkpfehlfnnokafaa,1,0,0,1,0,0,0,0,0,1,0,0
aomloiacohchijijlolffeffbnhdemlo,0,0,0,0,0,0,0,0,0,1,0,0
aomnlmcemihejgfkeplljkcelfpneakg,0,0,0,0,0,0,0,0,0,1,0,0
aomnoofmdnaccffobkddehcmdihggcke,0,0,0,1,0,0,0,0,0,1,0,0
aomoholkhfjnlokjebampjkjfhfcddco,0,0,0,0,0,0,0,0,0,0,0,0
aonajadpeeaijblinaeohfdmbgdpibba,0,0,0,0,0,0,0,0,0,0,0,0
aonapkfkfneahhaonjjpmcabpnbdmojl,0,0,0,0,0,0,0,0,0,0,0,0
aonbfafelncknhcmdobijbdcndgikajp,0,0,0,0,0,0,0,0,0,1,0,0
aoncalcgfmhlafaidpipgeilaflppfbi,0,0,0,0,0,0,0,0,0,0,0,0
aoncjcaidgjomhdkjfkbflaeejlamdif,0,0,0,0,0,0,0,0,0,0,0,0
aonflkdebcjkiimklgpgkclmjohclbbf,0,0,0,0,0,0,0,0,0,0,0,0
aonfphdgolcjagpgmlejfpinabbckiio,0,0,0,0,0,0,0,0,0,0,0,0
aonhapalnnnjlonafnammcbnafmafmpg,0,0,0,0,0,0,0,0,0,1,0,0
aonhigbncjadkdiafahcmaodemkipfpj,0,0,0,1,0,0,0,0,0,1,0,0
aonjhaacjncbjcjfhlemccemknnajmop,0,0,0,1,0,0,0,0,0,1,0,0
aonnigmkfmdibefkpdbjkobfjmoamjdc,0,0,0,0,0,0,0,0,0,0,0,0
aonoimokllfbaojdcaokdodpmpbgfhhk,0,0,0,0,0,0,0,0,0,0,0,0
aonpbliekogfemidknbfhloigbgklecm,0,0,0,1,0,0,0,0,0,1,0,0
aoobdkojogdijnpllhgpjheijkjmjpna,0,0,0,0,0,0,0,0,0,1,0,0
aoobhfgdfanbloadaggnabfbgbhkbpgb,0,0,0,0,0,0,0,0,0,1,0,0
aoocobbmjfikbnjmjhkikjkehbkeaadk,0,0,0,0,0,0,0,0,0,1,0,0
aoodnpmllpdgcfcgdnminmifngcppaln,0,0,0,0,0,0,0,0,0,1,0,0
aoofnmlljjgifabglpelnbmipdfnfflk,0,0,0,0,0,0,0,0,0,1,0,0
aoogfbnigmjindidkbijnkccpdloijfg,1,1,0,1,1,0,0,0,0,1,1,0
aoogmbdpahfbpnkfiekpnoojmiamjmhm,0,0,0,1,0,0,0,0,0,1,0,0
aoohmdjonhifidhgalmfjoplojmpkajm,1,0,0,1,0,0,0,0,0,1,0,0
aooichklclcdnnoeknkodlmjajgcmbec,0,0,0,0,0,0,0,0,0,0,0,0
aooieajhehfiejbahcpemjfglgikcmfh,0,0,0,0,0,0,0,0,0,1,0,0
aooipcoeaimhcnflkincmdkanjllcjli,0,0,0,0,0,0,0,0,0,1,0,0
aoojkddnbbiahdegadpopikmpfggnipo,0,0,0,0,0,0,0,0,0,1,0,0
aoojlhjjgjhndkblocmajmekmdbfdkhj,0,0,0,0,0,0,0,0,0,1,0,0
aoojogkiedabnddmokieplfnmjehlneo,0,0,0,0,0,0,0,0,0,1,0,0
aookogakccicaoigoofnnmeclkignpdk,0,0,0,1,1,0,0,0,0,1,0,0
aoomhecnemapdfegmfeeljedkclnggnm,0,0,0,0,1,0,0,0,0,0,0,0
aoomledhkicfjimnbdcpdlkppkoloddj,1,0,0,1,0,0,0,0,0,1,0,0
aooohipcpangghmcpkjhcolnagaihglj,0,0,0,0,0,0,0,0,0,0,0,0
aoopffjialnkonfkjfdbheonmffamgbe,0,0,0,0,0,0,0,0,0,0,0,0
aopbaakgclifnjkdknaiddgpanpcbmgg,0,0,0,0,0,0,0,0,0,0,0,0
aopcjjihpbgimfikfdmggpmdnjpidaak,1,0,0,0,0,0,0,0,0,0,0,0
aopejafeamijmefcoclhohoaggbfhcgh,0,0,0,0,0,0,0,0,0,0,0,0
aopgpanbkndckicpnnnaeiebllepdldc,1,0,0,1,0,0,0,0,0,1,0,0
aophdpeoagjlmffleblanojfojbolipk,0,0,0,0,0,0,0,0,0,0,0,0
aophgleohlolehodpabbddkfiiibecbj,0,0,0,0,0,0,0,0,0,0,0,0
aophkpmgejclihohfcmodkhcnilcedaf,0,0,0,0,0,0,0,0,0,0,0,0
aopiblpdipgmiiafojaigmoalfmboidh,0,0,0,0,0,0,0,0,0,0,0,0
aopjkjhphacmpcecfdhcbjfcjhbnhaln,0,0,0,0,0,0,0,0,0,0,0,0
aoplcgceeonnjacafjpkogadoablhghb,0,0,0,0,0,0,0,0,0,0,0,0
aoplimchpopijhkppiaedgefjncfdcgj,0,0,0,0,0,0,0,0,0,0,0,0
aoplmgafblbhcgmbcgdjlgckefefmpbg,0,0,0,0,0,0,0,0,0,0,0,0
aopobbpejbinaakalfongpgajeokeeja,0,0,0,0,0,0,0,0,0,0,0,0
aoppaacohcacbigiplllkddabfalkchc,0,0,0,0,0,0,0,0,0,0,0,0
apaaaomjkcjdgnpaaabjpmlcohhfdfbl,0,0,0,0,0,0,0,0,0,0,0,0
apaajnakngeokmggmnpcfilmmegiakdi,0,0,0,0,0,0,0,0,0,0,0,0
apabcmdcfnkihagpfoldofolhaocpcpk,0,0,0,0,0,0,0,0,0,0,0,0
apacadmkljmohmjgefhficgiijnnmelk,0,0,0,0,0,0,0,0,0,0,0,0
apackbelmolgjpdfegmnkpajpdnchkgp,0,0,0,0,0,0,0,0,0,0,0,0
apadglapdamclpaedknbefnbcajfebgh,0,0,0,0,0,0,0,0,0,0,0,0
apaffbbeglodglogdkochmehmmfghaoh,0,0,0,0,0,0,0,0,0,0,0,0
apahfabdianobklhejoojcpmoegaolpi,0,0,0,0,0,0,0,0,0,0,0,0
apahkbcjkfpaknjebpaoaehpjiedeapa,0,0,0,0,0,0,0,0,0,0,0,0
apahmhmcpgopigbjnmjppafcgmpickeo,0,0,0,0,0,0,0,0,0,0,0,0
apaioggmfminbphgdbegmmaiojjidpem,0,0,0,0,0,0,0,0,0,0,0,0
apaklpcdenhidkgcajjdnldemkkalkki,0,0,0,0,0,0,0,0,0,0,0,0
apakncmfbjcjgljgpkcnhkdlljhllcmk,0,0,0,0,0,0,0,0,0,0,0,0
apalagnadaipfbckpdghfbahagdcldka,0,0,0,0,0,0,0,0,0,0,0,0
apaldppjjcjgjddfobajdclccgkbkkje,0,0,0,0,0,0,0,0,0,0,0,0
apaljijkmhcememkaknlcpfkcccefpbj,0,0,0,0,0,0,0,0,0,0,0,0
apamcpldhebnobnaacdjmjalpbakaeei,0,0,0,0,0,0,0,0,0,0,0,0
apamnjjdmgemcihdoeolmodjcdidoian,0,0,0,0,0,0,0,0,0,0,0,0
apaojgidpndhggdknkefodeidbjhmfkh,0,0,0,0,0,0,0,0,0,0,0,0
apbapccfgemhlnbckbjjdbkpbkllbbib,0,0,0,0,0,0,0,0,0,0,0,0
apbbdcpieabljcbdecpbepdcmidjhmej,0,0,0,0,0,0,0,0,0,0,0,0
apbbkgiadnodlonfadecfkpjkfakklnf,0,0,0,0,0,0,0,0,0,0,0,0
apbcbecdpjefgklcokinpapmmdekecah,0,0,0,0,0,0,0,0,0,0,0,0
apbcnbhgaciojeilcdlonllgkeomolho,0,0,0,0,0,0,0,0,0,0,0,0
apbdfongpgacifbamjfogfncjjhkaeih,0,0,0,0,0,0,0,0,0,0,0,0
apbfbelohgifkfcioaedhgodjdfbcbfl,0,0,0,0,0,0,0,0,0,0,0,0
apbfjeaobkbomngihaolpklnpghkplgp,0,0,0,0,0,0,0,0,0,0,0,0
apbfjienpablmnohjhnhmlflggfphoja,0,0,0,0,0,0,0,0,0,0,0,0
apbhfinbjilbkljgcnjjagecnciphnoi,0,0,0,0,0,0,0,0,0,0,0,0
apbhojnkkiljllhnlcaookcpebpmnbmh,0,0,0,0,0,0,0,0,0,0,0,0
apbjhmeabebkfjlofaofoilpinafalom,0,0,0,0,0,0,0,0,0,0,0,0
apbjmhogagedocicbckjjpmcbjljecoo,0,0,0,0,0,0,0,0,0,0,0,0
apbkdgmhabdmfejpgdchfehbahppmbde,0,0,0,0,0,0,0,0,0,0,0,0
apbldaphppcdfbdnnogdikheafliigcf,0,0,0,0,0,0,0,0,0,0,0,0
apboekgnmndpcieapjoemcgmmbhjaael,0,0,0,0,0,0,0,0,0,0,0,0
apbpokopkemodlcihcbfbibbfhcalbkh,0,0,0,0,0,0,0,0,0,0,0,0
apcacaknddgdmkjjcnkhipgomdnkpnbc,0,0,0,0,0,0,0,0,0,0,0,0
apcbbbdlgjklbbocanegpnlneikdgelp,0,0,0,0,0,0,0,0,0,0,0,0
apccidjfdakcemihnjnjdcnjgiblhied,0,0,0,0,0,0,0,0,0,0,0,0
apcdidjncmfgekmkglolgammflpkhiea,0,0,0,0,0,0,0,0,0,0,0,0
apcedakaoficjlofohhcmkkljehnmebp,0,0,0,0,0,0,0,0,0,0,0,0
apcfdffemoinopelidncddjbhkiblecc,0,0,0,0,0,0,0,0,0,0,0,0
apcfhojdkaecfenldkjghfnhbkifkini,0,0,0,0,0,0,0,0,0,0,0,0
apcghpabklkjjgpfoplnglnjghonjhdl,0,0,0,0,0,0,0,0,0,0,0,0
apcgkhllbajkmiblffjfneddjkchdgef,0,0,0,0,0,0,0,0,0,0,0,0
apchbjkblfhmkohghpnhidldebmpmjnn,0,0,0,0,0,0,0,0,0,0,0,0
apchoehihnabokdiamndmjdohlhehlmb,0,0,0,0,0,0,0,0,0,0,0,0
apcjcfdafnbllnjjeljjanlbfmjkebho,0,0,0,0,0,0,0,0,0,0,0,0
apcjfffnnlfkhfilnooghekpobiadgmd,0,0,0,0,0,0,0,0,0,0,0,0
apckcbiebilknjcigfeglcmonknnlpmm,0,0,0,0,0,0,0,0,0,0,0,0
apckcodbipcafmgncelooejphomnijhn,0,0,0,0,0,0,0,0,0,0,0,0
apcllaoodeilaoeifiaakcecaibgbimd,0,0,0,0,0,0,0,0,0,0,0,0
apcmgifpdnhpakoggmocekhmihigllcc,0,0,0,0,0,0,0,0,0,0,0,0
apcmmnfhhepdghaodbpnliomdldpiboo,0,0,0,0,0,0,0,0,0,0,0,0
apcnffelpkinnpoapmokieojaffmcpmf,0,0,0,0,0,0,0,0,0,0,0,0
apcnhnfabpjbhehcnlebhdpidhmdhlon,0,0,0,0,0,0,0,0,0,0,0,0
apcoooionicnlmcbkobkifpeifoeamme,0,0,0,0,0,0,0,0,0,0,0,0
apdaagmhepellbjjbnaljaocodjjjjfd,0,0,0,0,0,0,0,0,0,0,0,0
apdbafgngcllfifledmjggnafbelfgna,0,0,0,0,0,0,0,0,0,0,0,0
apdcieklbjgnmffhcodbakjjphbfpcmh,0,0,0,0,0,0,0,0,0,0,0,0
apdeenjcfcccaoaeccbbnaiofikcpeic,0,0,0,0,0,0,0,0,0,0,0,0
apdglbeiejjfbkhchcjnnpmmjeihpfah,0,0,0,0,0,0,0,0,0,0,0,0
apdihfpnlkpbmpkehgdkcmknklmbilal,0,0,0,0,0,0,0,0,0,0,0,0
apdjjeknkclfoompjjnoejmkgddjdnko,0,0,0,0,0,0,0,0,0,0,0,0
apdkepbhjfikeebchkdgljccbogjdmom,0,0,0,0,0,0,0,0,0,0,0,0
apdlfgocimfldfgkphobfddkcicodifi,0,0,0,0,0,0,0,0,0,0,0,0
apdmmebfdjlefbomdafjgbfjipjocdof,0,0,0,0,0,0,0,0,0,0,0,0
apdmmfimgdclckmmkjkojbgmeinlloah,0,0,0,0,0,0,0,0,0,0,0,0
apdnpglijjfejmbglkcgnpkpognnnegd,0,0,0,0,0,0,0,0,0,0,0,0
apdodcbnnfkiohphgedncobeejeccjbk,0,0,0,0,0,0,0,0,0,0,0,0
apebcfekfhkggonoihpaopedgehpkcid,0,0,0,0,0,0,0,0,0,0,0,0
apecjhjfoblkcdpjkaedmlicecmklijo,0,0,0,0,0,0,0,0,0,0,0,0
apedaiecomcfkjdjbnkfcdafaikkdkeo,0,0,0,0,0,0,0,0,0,0,0,0
apeedfimkabfplahbheklbeoheheipfd,0,0,0,0,0,0,0,0,0,0,0,0
apefmidcficpmimeniaallpkjlnhnicb,0,0,0,0,0,0,0,0,0,0,0,0
apehdolngfddnaphgbmioobjlmbgaakb,0,0,0,0,0,0,0,0,0,0,0,0
apehfighfmpoieeniallefdeibodgmmb,0,0,0,0,0,0,0,0,0,0,0,0
apehobfffgfaaghkjpdnohlfijbcffig,0,0,0,0,0,0,0,0,0,0,0,0
apeifblhljjimcgfaeomacpndhjjgpkc,0,0,0,0,0,0,0,0,0,0,0,0
apekgcedofehdendocflfliifnagkffh,0,0,0,0,0,0,0,0,0,0,0,0
apelegaobhcbjnhfhhhjielpgajjdlij,0,0,0,0,0,0,0,0,0,0,0,0
apelocallnoolaplhmpjbcfiplgbacki,0,0,0,0,0,0,0,0,0,0,0,0
apenapfkioiehfhgheabegngnfhnfbjh,0,0,0,0,0,0,0,0,0,0,0,0
apenfpjghiiioojdkbgibplagankgkff,0,0,0,0,0,0,0,0,0,0,0,0
apenkcejfcelomfjdnmcokpihikjonmh,0,0,0,0,0,0,0,0,0,0,0,0
apepadgbejfpbkhjclggmfnbboahjghi,0,0,0,0,0,0,0,0,0,0,0,0
apeppglkpocpebbdnocaogepmghkecic,0,0,0,0,0,0,0,0,0,0,0,0
apfamlpnnkjpnmlfdaaadjhjnagifklc,0,0,0,0,0,0,0,0,0,0,0,0
apfandgagcebddggkbfjekglmfdaijcd,0,0,0,0,0,0,0,0,0,0,0,0
apfbllfpenpdgffjkgiidmgnaalplkog,0,0,0,0,0,0,0,0,0,0,0,0
apfboaiabkghjhnkgjibfhnjifmddikl,0,0,0,0,0,0,0,0,0,0,0,0
apfgcckoepnnlfefppkehhnephmbiiaj,0,0,0,0,0,0,0,0,0,0,0,0
apfgihndokdmfcmajbbimifahgbgbhcm,0,0,0,0,0,0,0,0,0,0,0,0
apfgmikchfgiiembdeoeadbfaclghdmi,0,0,0,0,0,0,0,0,0,0,0,0
apfkfobmhibgfglddbjebgjeibmidaml,0,0,0,0,0,0,0,0,0,0,0,0
apflmfgdkoodibpenolkndnjkigcceaf,0,0,0,0,0,0,0,0,0,0,0,0
apfmmeplcfanojoeaphhkiigkjemoodm,0,0,0,0,0,0,0,0,0,0,0,0
apfmnhgmjijhimfpmdabfbohpmelaaik,0,0,0,0,0,0,0,0,0,0,0,0
apfnclocagjfbgefniagcgigcfgcocaj,0,0,0,0,0,0,0,0,0,0,0,0
