ext,UPI,HI,FPI,AI,PCI,LI,WHI,UAI,WCI,DI,PS,FS
dleblmggokljmbgcekhojchbifdffjcf,0,0,0,0,0,0,0,0,0,0,0,0
geboigdomoihijcamklnhlcgnnpdgkmg,0,0,0,0,0,0,0,0,0,0,0,0
eacombhihpckbhhikmgkjmgfindffdnp,0,0,0,9,1,0,0,0,0,0,0,0
dopdiaaokppdjlblbjginjadllbffbdn,0,0,0,1,1,0,0,0,0,0,0,0
gcmlibonoddcpfiiohfcnjancbhechoj,0,0,0,0,0,0,0,0,0,0,0,0
gommonmfpieokloaboibjlahdcffignp,0,0,0,0,0,0,0,0,0,0,0,0
ggagpicglhdfdlajnbpngpndlienaaej,0,0,0,0,0,0,0,0,0,0,0,0
gppbhglagafnemeblgebepcjnlfkbanb,0,0,0,0,0,0,0,0,0,0,0,0
fpbdfkkbjdhcllaakddahbfnclofodia,0,0,0,0,2,0,0,0,0,0,0,0
dpkijnoebmekoiafbkledpjhkpgllkfe,0,0,0,0,0,0,0,0,0,0,0,0
fnbbgdjkmkbaglnadebjiahmljbmncdl,18,0,0,18,0,0,0,0,0,0,0,0
geenipmnncdadogjkpolcjpehkiohlej,0,0,0,0,0,0,0,0,0,0,0,0
gpcloglcoibdbkafhnmghmaeofdikpnm,0,0,0,0,0,0,0,0,0,0,0,0
gkhfebpopgcijhcobafpmaomafhaghhb,0,0,0,0,0,0,0,0,0,0,0,0
dcaemibbkhanmpgmnmeiapmigeahneeo,0,0,0,0,0,0,0,0,0,0,0,0
gfgjpibfndhgmmncdbciehcjppdcjong,0,0,0,0,0,0,0,0,0,0,0,0
ggcjpnocdhkilfmcdchhifocbilnempp,1,0,0,0,0,0,0,0,0,0,0,0
gegfnocdoodghpebnlgbaohceknochda,0,0,0,0,0,0,0,0,0,0,0,0
dghhbbanjjbpnafcnjpmahbeienflbdp,6,0,0,0,0,0,0,0,0,0,0,0
gobdlinamakamhbeoibfoaakffgmiiik,0,0,0,0,0,0,0,0,0,0,0,0
ghjkkmcnhfbkboghadcdemdkapnfiddp,0,0,0,0,0,0,0,0,0,0,0,0
gbccibamlfjjcilphhjcgadleioinljj,0,0,0,0,0,0,0,0,0,0,0,0
dffkjpmlmdjkekjiecdgmalgdmdaphna,0,0,0,0,0,0,0,0,0,0,0,0
dahplmhpbplcgfabnlodpmnaokbehlfn,0,0,0,0,0,0,0,0,0,0,0,0
dplangmakkhocklhogiakliaegcgmdca,0,0,0,0,0,0,0,0,0,0,0,0
dcmogcohhefjhokcopianocadbadkkle,0,0,0,0,0,0,0,0,0,0,0,0
gofiphdnhckpieobeakapodkokihnlhj,0,0,0,0,0,0,0,0,0,0,0,0
fphgolmhjdbiohjkkfimdbjjhbmndegm,0,0,0,0,0,0,0,0,0,0,0,0
gdicngljankkhfnhjffcdlnnfeooihbk,0,0,0,0,0,0,0,0,0,0,0,0
gbnekoffhefohhpilfbhhnhifgigcfpi,0,0,0,0,0,0,0,0,0,0,0,0
domokhkfabgibobhjgamnbnlclmmjlop,0,0,0,0,0,0,0,0,0,0,0,0
gaedlpnklpnpgjonldlmmmnmhhadicnk,0,0,0,3,0,0,0,0,0,0,0,0
gbjkklkjohmpklkamcnbpmaoohgleghi,0,0,0,0,0,0,0,0,0,0,0,0
gjcikidnkpgfdaeccaaipfplpbhjoioe,0,0,0,0,0,0,0,0,0,0,0,0
dajmagjlhhncfhlphmfkgokipapiphei,0,0,0,0,0,0,0,0,0,0,0,0
doplkcmbmmndfieconhlhpffkihmjaic,0,0,0,0,0,0,0,0,0,0,0,0
gkeidfcddhciheedahgociippopggfdo,0,0,0,0,0,0,0,0,0,0,0,0
galbinalabhlelmefpllgkdkigfehcbj,0,0,0,0,0,0,0,0,0,0,0,0
fobjnlgachlcppfalhpnmdllmjnfmfah,0,0,0,0,0,0,0,0,0,0,0,0
gdjlfbpinafdbnkhabgkpibfmfcellae,0,0,0,0,0,0,0,0,0,0,0,0
dbaeakhhbgjakpihoplkoiohlocoenpo,0,0,0,0,0,0,0,0,0,0,0,0
dkimikkgnohhonfpnajbjjkoepbklgpd,0,0,0,27,0,0,0,0,0,0,0,0
ghkpddjaenkipmahjnkhljeipabemdfc,0,0,0,0,0,0,0,0,0,0,0,0
dnjekdlckidinafaebkhcojebjjpphkb,22,0,0,0,7,0,0,0,0,0,0,0
gkggfgbfhbjdgaeejgiamboldhblempk,0,0,0,0,0,0,0,0,0,0,0,0
gefaddaengbodpiobpbgblajdboalmgc,0,0,0,0,0,0,0,0,0,0,0,0
dhdlbdcjpkjngafjclfegbbcajbfhlac,0,0,0,0,0,0,0,0,0,0,0,0
djkbihbnjhkjahbhjaadbepppbpoedaa,25,0,1,6,0,0,0,0,0,0,0,0
gcdggbeilgaopeangjbaindkdaecbfea,10,0,0,2,0,0,0,0,0,0,0,0
djngbdfelbifdjcoclafcdhpamhmeamj,0,0,0,0,0,0,0,0,0,0,0,0
fmnljmicjgcopdkiodlegohphffjkllj,3,6,0,0,0,0,0,0,0,0,0,0
gddbgllpilhpnjpkdbopahnpealaklle,0,0,0,0,0,0,0,0,0,0,0,0
goggaojmhaffpnohojhoplgmabacfoin,0,0,0,0,0,0,0,0,0,0,0,0
dhigbcjkanindnngpclbnbpgldhdgeem,0,0,0,0,0,0,0,0,0,0,0,0
dphcjnmdbecojlfbkadkcjodmpnepnla,0,0,0,0,0,0,0,0,0,0,0,0
dmlhejoihjiljaoenjlllhfgdkdigelb,0,0,0,2,0,0,0,0,0,0,0,0
geockglncnddpcfonoilkfddaddknjnp,0,0,0,0,0,0,0,0,0,0,0,0
dhnahmfkploodiiinbepchladabkifhe,0,0,0,0,0,0,0,0,0,0,0,0
fpkbicpiamlkpmccpifpmmlpblfdenap,1,0,0,3,0,0,0,0,0,1,0,0
djahfjeojpkfmlnpppjgbpnehlackooc,0,0,0,0,0,0,0,0,0,0,0,0
dppepokpjgoaooihcnelbjhbhnggpblo,0,0,0,0,0,0,0,0,0,0,0,0
dllbflhpdeinobodaaibnojmgejkkjii,0,0,0,0,0,0,0,0,0,0,0,0
gdekabefnhhpnianhbcokcngmjhjnoel,0,0,0,0,0,0,0,0,0,0,0,0
dfniomklnppfieflehekikgkenecicfb,12,0,0,8,3,0,0,0,0,0,0,0
gpplmcnkdhjknnhigfppgiokbapamelj,0,0,0,0,0,0,0,0,0,0,0,0
gcfbppmhmopmakhclakgnlpobjedkjhe,0,0,0,0,0,0,0,0,0,0,0,0
gddhicbfkbaeciiogipbgjdmkjdfanng,0,0,0,0,0,0,0,0,0,0,0,0
gbgdnfpkmnhaiilgghddbhbdbecandke,0,0,0,0,0,0,0,0,0,0,0,0
dpofibmpjiejdbmpkflaedamfkglbdfl,0,0,0,0,0,0,0,0,0,0,0,0
geiblkaaibihclncpdljbfdbhbokelbg,0,0,0,0,0,0,0,0,0,0,0,0
glpieeieaeenghbdbmagbmhlilpocgic,1,0,0,0,0,0,0,0,0,0,0,0
daacclplmgjaifffjoinnjmlangodfie,5,0,0,2,0,0,0,0,0,0,0,0
gklbhaedbencbimiknkhnalncnnbblai,0,0,0,0,0,0,0,0,0,0,0,0
diihjennnjccbfiiicdfafpgoiekapld,0,0,0,0,0,0,0,0,0,0,0,0
fpefbcecfpoheijpchffgmaimdjchiho,0,0,0,0,0,0,0,0,0,0,0,0
dhhnfhlnfcmnamjbaljhahcklhajihln,0,0,0,0,0,0,0,0,0,0,0,0
ggcfeakcnodgcmmllfdbmngekljbhiim,0,0,0,0,0,0,0,0,0,0,0,0
eapilaggfpmfhflicgleohkfehifcfdp,0,0,0,0,2,0,0,0,0,0,0,0
dpdnobkgbjoaibmbkdmdlcbgialfnkkl,0,0,0,1,0,0,0,0,0,0,0,0
dhkjbahmapekagkloappmplfofpiefpp,0,0,0,0,0,0,0,0,0,0,0,0
gocolloffelgndcoepnmjofhpkjcdjdp,0,0,0,0,0,0,0,0,0,0,0,0
dkabogmdcebincpnhjkblipnceehimch,0,0,0,0,0,0,0,0,0,0,0,0
gfnmplknkflofbnkpnnobiofejkcpeec,10,0,0,10,0,0,0,0,0,0,0,0
gnbbkiiiechlkcpjckonngiekhekdgjn,0,0,0,0,0,0,0,0,0,0,0,0
ggjlkinaanncojaippgbndimlhcdlohf,0,0,0,0,0,0,0,0,0,0,0,0
gppjdeelhcpegjlfgfjnbeljgbcejbmp,0,0,0,0,0,0,0,0,0,0,0,0
gfaegikfjknkmmfdgnhcmjenbkmikhgm,0,0,0,0,0,0,0,0,0,0,0,0
ghjbfgalckfjahifekchinpjelfeiokk,0,0,0,0,0,0,0,0,0,0,0,0
gfeilphhbcfaekkffklahpndiidiloln,0,0,0,0,0,0,0,0,0,0,0,0
gbaikgaciacbfbpoagdpbcbapioboodj,0,0,0,0,0,0,0,0,0,0,0,0
fonjojhlacpkmjbaeiopfmbcloibmnad,10,0,0,6,0,0,0,0,0,0,0,0
gjfiefifpboefgdokcejdbpegkjcgjkd,0,0,0,0,0,0,0,0,0,0,0,0
dahlionodmjcndnmenoahbbildkledde,2,0,0,8,0,0,0,0,0,0,0,0
gdfggnbghcioalgnjgihamigpkhjmjkl,0,0,0,0,0,0,0,0,0,0,0,0
gnaekbbiiobdfhjbnoledcipllnpplpg,0,0,0,2,0,0,0,0,0,0,0,0
dlmalncnijcnncdlbegheleheodlpbki,0,0,0,0,0,0,0,0,0,0,0,0
glfmdmkkhokfolknaabkokpcibhlagen,0,0,0,0,0,0,0,0,0,0,0,0
genmbefhjgihlolkkmghibofjpodbmne,8,0,0,2,0,0,0,0,0,0,0,0
dpplabbmogkhghncfbfdeeokoefdjegm,0,0,0,0,0,0,0,0,0,0,0,0
gjmflnibpikobloanmblbhgffagmmmoi,0,0,0,0,0,0,0,0,0,0,0,0
gidioiaaccicalfnambafpdfieeedioi,0,0,0,0,0,0,0,0,0,0,0,0
gkmoalkjclphfhgnhdlilebaolpdkgpf,0,0,0,0,0,0,0,0,0,0,0,0
dkjjlnjjfdfnaklmocnfdbpfcpkghgcd,4,0,0,4,0,0,0,0,0,0,0,0
gikhpbobeeodkpgefokcefpiiifenhip,0,0,0,0,0,0,0,0,0,0,0,0
gdbkjigmeiednmbhllknejncmoklabne,0,0,0,0,0,0,0,0,0,0,0,0
djadfifncobffjpicnkiegahdiobpaap,0,0,0,0,0,0,0,0,0,0,0,0
dgeiolhdijcenbhjjedligefhihgbgfa,6,0,0,8,0,0,0,0,0,0,0,0
fojepcodbhkphgfpillkokfenpmgpela,0,0,0,0,0,0,0,0,0,0,0,0
dihloojbdfpbmpldeegcpjdlckdbifig,0,0,0,1,0,0,0,0,0,0,0,0
fnfgginijkcbkiifhcpmehfhmlbmaahe,0,0,0,0,0,0,0,0,0,0,0,0
dgbldpiollgaehnlegmfhioconikkjjh,2,0,0,0,0,0,0,0,0,0,0,0
gjeffamiddcknehpnlhlmjfoobhmbjac,0,0,0,0,0,0,0,0,0,0,0,0
gbhhalecfiaaeikchapmfgpnkkkjlffp,2,0,0,0,0,0,0,0,0,0,0,1
dlapbpopbcangbnjdhajdlanbfokjaja,0,0,0,0,0,0,0,0,0,0,0,0
glcpmldhoeceecgnbpaipehghaphgeib,0,0,0,0,0,0,0,0,0,0,0,0
gnkddjnjkddnhdlokndnlfehpcahnfba,0,0,0,0,0,0,0,0,0,0,0,0
ddnbldmoaocddldkdoghagimhlbmhafo,18,0,0,10,0,1,0,0,0,0,0,0
djkhkcefpahcaaedbaknfbcflpkkhcnj,0,0,0,0,0,0,0,0,0,0,0,0
dcdaiabaidgglbdapfdaengffpdpicbk,1,0,0,6,0,0,0,0,0,0,0,0
dbmjjcmdhfjbgkgigdndfnfddminlpgb,0,0,0,0,0,0,0,0,0,0,0,0
ggdggkhbmmgnogbcciencemciapnpeij,0,0,0,0,0,0,0,0,0,0,0,0
dfhgmnfclbebfobmblelddiejjcijbjm,0,0,0,0,3,0,0,0,0,0,0,0
dbdchknlhdkbmacpbpnpgklcokhjofoh,0,0,0,0,0,0,0,0,0,0,0,0
gknabnkgpehnpndmdgndjiecdggfbjma,0,0,0,0,0,0,0,0,0,0,0,0
eangefhiiopiafdghjfkdodbhejjhcfj,0,0,0,0,0,0,0,0,0,0,0,0
gjnjekopfnpjfbophjifjinbigkldcol,0,0,0,0,0,0,0,0,0,0,0,0
gbhhbkeaiambmdgajfnaihckphjegeeh,0,0,0,0,0,0,0,0,0,0,0,0
glnfmhpocmmifjlbeddfbbkdccakaopp,0,0,0,0,0,0,0,0,0,0,0,0
dijcdmefkmlhnbkcejcmepheakikgpdg,0,0,0,0,0,0,0,0,0,0,0,0
gobpkdmjnhpopmpddhmhmbhkiienpfdo,0,0,0,0,0,0,0,0,0,0,0,0
ggojihjaaaalhgaocfbgklcidfmlboko,0,0,0,0,0,0,0,0,0,0,0,0
dmhfggmmochpjkolccfnnmemmhlikfep,0,0,0,0,0,0,0,0,0,0,0,0
gnnbicblnglgjplblalhlhoieedcpkph,0,0,0,0,2,0,0,0,0,0,0,0
dcecbakmkgdldilbjeaelbooccenbllf,0,0,0,0,0,0,0,0,0,0,0,0
doenpecmhhichmolaeaefkihggnnmdna,0,0,0,0,0,0,0,0,0,0,0,0
gpmjnakadlflmpekiimgbflnkmkncjie,0,0,0,0,0,0,0,0,0,0,0,0
gofmigncjbpgaopmmlcbipcjnfchdokf,0,0,0,0,0,0,0,0,0,0,0,0
fnhlecpfnocgmmmghkjcipmhdpmpddii,0,0,0,0,0,0,0,0,0,0,0,0
fpkjednbkkjfjknhleemikeblcgdfped,0,0,0,0,0,0,0,0,0,0,0,0
dcdokloojahgkfeaaeglphbanaglbmni,0,0,0,0,0,0,0,0,0,0,0,0
ggkjfoioamiagdigfidnanfjccjldfmm,10,0,0,14,0,0,0,0,0,0,0,0
dpiipgmjoakkfknjodpbabaiaifimacc,0,0,0,0,0,0,0,0,0,0,0,0
dpbapgldklkefdfeflhgbmpijkgjbbei,0,0,0,0,0,0,0,0,0,0,0,0
gdiddaiakijbnehjdmbbjpopkgombaed,0,0,0,0,0,0,0,0,0,0,0,0
geneinfdenaflcpnpngllngedcemghnm,0,0,0,0,0,0,0,0,0,0,0,0
gacfegjaaabgladoiiipdlmlhnfmjomj,0,0,0,0,0,0,0,0,0,0,0,0
dblmkngamhiehekeikefbcgcjhgdopld,0,0,0,0,0,0,0,0,0,0,0,0
dobpceabfmdchdfmblbloabhmandoiam,2,0,0,8,0,0,0,0,0,0,0,0
gkfoljiefdglpkdinblagkakfailgpka,0,0,0,0,0,0,0,0,0,0,0,0
djdnjlkbgeddaglpomonofdcahkpmjaj,0,0,0,0,0,0,0,0,0,0,0,0
gefjgcijamcglmolelmpeegnflbjalfa,0,0,0,0,0,0,0,0,0,0,0,0
gfhphialmlhjnjheaflbjmnejioaminj,0,0,0,0,0,0,0,0,0,0,0,0
dofpeochehjcckohddplnekbcndhcoid,0,0,0,0,0,0,0,0,0,0,0,0
dkmobomcbkindcdimdgkmaepgfeflfdm,0,0,0,0,0,0,0,0,0,0,0,0
dblcelpijjljhjbkopojdhgoleciofip,0,0,0,0,0,0,0,0,0,0,0,0
gplomcegacfeolmacnhpopbindboipfl,0,0,0,4,0,0,0,0,0,0,0,0
dfhlljecnppoglcohidcafeecpbdjpkb,12,0,0,40,0,0,0,0,0,0,0,0
dcobgidepnbacgebnclbmjlelecadodf,0,0,0,0,0,0,0,0,0,0,0,0
doimkbffphppkbjkcpbmhldpedjkblmi,0,0,0,0,1,0,0,0,0,0,0,0
dbogkpafckbfddfgmnjbefnjcjhjicgc,0,0,0,0,0,0,0,0,0,0,0,0
goinehmnmhnoaepodbngfgdgjeibgelh,0,0,0,0,0,0,0,0,0,0,0,0
gchmppebfedehcmemdmhojamlnanmafn,0,0,0,0,0,0,0,0,0,0,0,0
fodpjojkpjfbcdhlfebhdpigogflnjeg,0,0,0,0,0,0,0,0,0,0,0,0
dhokajppblijnlidbgdphkpjbocpnhec,0,0,0,0,0,0,0,0,0,0,1,0
dikaddifgkonkicimbgikbcbaagajjhj,0,0,0,0,1,0,0,0,0,0,0,0
dplccakdfegiajmilmhdihcgbembimhp,0,0,0,0,0,0,0,0,0,0,0,0
dmanlfdnmbbjbkoekbkfpoenkeepoimh,0,0,0,0,0,0,0,0,0,0,0,0
dpcdbppfdnppoodohgmcabackhjhapdf,0,0,0,0,0,0,0,0,0,0,0,0
dlncdhoiibiggpnejbmakpfloikjlmab,0,0,0,0,0,0,0,0,0,0,0,0
djhgeeodemlfdpmcccdekfalbhllcoim,0,0,0,0,0,0,0,0,0,0,0,0
dciieagbefeppadpbnjplkekamneflea,0,0,0,0,0,0,0,0,0,0,0,0
ghmhlknahaejhdlobgpaoocmjlhgmcci,0,0,0,0,0,0,0,0,0,0,0,0
gnieiaigjlbjphljklolckegcaaielld,0,0,0,0,0,0,0,0,0,0,0,0
eafophjfgcoikfppaofnalpppeckgoed,0,0,0,0,0,0,0,0,0,0,0,0
dmniogfnhjfaembommeeamffneaobgcd,3,0,0,7,0,0,0,0,0,0,0,0
gdmbdajggmmgnhnafjomcdfkclakoggl,0,0,0,0,0,0,0,0,0,0,0,0
godlncnahfbidgngbacfoloaofeallhk,0,0,0,0,0,0,0,0,0,0,0,0
gobimjknanlaehcjalekeoolepmmjhpk,0,0,0,2,0,0,0,0,0,0,0,0
dfiojogmkjifkcckhabcedniponnmifp,0,0,0,0,0,0,0,0,0,0,0,0
gbblbfjkpgmkiebfgcddokfmbdldbcoj,0,0,0,0,0,0,0,0,0,0,0,0
gbbfmfcdncigpkaefnocojojbncliafb,0,0,0,0,0,0,0,0,0,0,0,0
gpnjkkgajfmdmbbpadigjlhpkaopfccl,0,0,0,0,0,0,0,0,0,0,0,0
gfhejpjpafbebgpfmfdaadcofennlfja,0,0,0,0,0,0,0,0,0,0,0,0
gcjkdkkleiinfmikhmbchnjkiapdmild,0,0,0,0,0,0,0,0,0,0,0,0
eakokjhgkhhijjoiemldkiodpeliffod,0,0,0,2,0,0,0,0,0,0,0,0
dbniijdbigaeofhdalfadljkkngcocjh,0,0,0,0,0,0,0,0,0,0,0,0
dacgmppkaeddelpplfhminmakkdlkmbi,15,0,0,8,0,0,0,0,0,0,0,0
dgjhlbgakflfkbfdnadeoalkhcidhppn,0,0,0,1,0,0,0,0,0,0,0,0
dhpinkkdmelhnmjicdamkkkoacljhknd,0,0,0,0,0,0,0,0,0,0,0,0
fnbjpobbemnfhgbhehomehgnpleigdcl,12,0,0,0,0,0,0,0,0,0,0,0
gcjpefhffmcgplgklffgbebganmhffje,0,0,0,0,0,0,0,0,0,0,0,0
gkoaehhpdkfkjgjbnlahcneebidamclf,0,0,0,8,0,0,0,0,0,0,0,0
ghgeajbofnknclajcdeigocoiepcafoe,0,0,0,0,0,0,0,0,0,0,0,0
dmlghogjfjkooapjegmljhnlmiemejib,8,0,0,0,0,0,0,0,0,0,0,0
djmfopginkimkcbcjkckdajklhnbjbpk,0,0,0,0,0,0,0,0,0,0,0,0
ddimgdcfiofgonledkhocbbmajhiobhg,0,0,0,0,0,0,0,0,0,0,0,0
fphiheficgnpphmjdliclanppccfgifl,28,0,0,0,4,0,0,0,0,0,0,0
gfmeadbjkfhkeklgaomifcaihbhpeido,0,0,0,0,0,0,0,0,0,0,0,0
gfahgplgegjacohpklhobigghhgonbdc,7,0,0,5,0,0,0,0,0,0,0,0
gnpdappailpafbhkefjcidiodkneecpp,0,0,0,2,0,0,0,0,0,0,0,0
gegbjcdpkmkbhkdnbeimcmkbmbiahojh,4,0,0,6,0,0,0,0,0,0,0,0
ddgegafclfoikacfeldnjpfiacaojoan,0,0,0,0,0,0,0,0,0,0,0,0
gbbaknlfpjammlckkmmjndabnjjlphma,28,0,0,17,0,0,0,0,0,0,0,0
gfeeabgmldldkmcghjenohblkigihifl,0,0,0,0,0,0,0,0,0,0,0,0
ganlhgooidfbijjidcpkeaohjnkeicba,0,0,0,0,0,0,0,0,0,0,0,0
dmccdgcjnfdepkgecolkdineccmbajlb,0,0,0,1,0,0,0,0,0,0,0,0
dphpflcdminiolghfaafomecaigjhlec,0,0,0,0,0,0,0,0,0,0,0,0
dijkbgcmclfdeieoijcebacklogbklpp,0,0,0,0,0,0,0,0,0,0,0,0
gjokdgbojddjidlhejaecnkiifikoigh,3,0,0,0,0,0,0,0,0,0,0,0
gljdkkichjgocpdmiaachhlfccddcjgb,6,0,0,8,0,0,0,0,0,0,0,2
gpmdlalagapobipmehfodfocoaglnbbm,0,0,0,0,0,0,0,0,0,0,0,0
dmlgmehijaodgkkooghkknjjkddahmej,0,0,0,0,0,0,0,0,0,0,0,0
dbjbempljhcmhlfpfacalomonjpalpko,0,0,0,0,0,0,0,0,0,0,0,0
deknpkfddcbiohappodiankifdilkaol,0,0,0,0,1,0,0,0,0,0,0,0
fobgllhmkmfdjnboijodmohifllnhigc,2,0,0,0,0,0,0,0,0,0,0,0
ghgkbjcbpoclejjlpclndcgcamkgapln,0,0,0,0,0,0,0,0,0,0,0,0
dppfpdkipiagcmlmjggjnohnmkicoapl,0,0,0,14,0,0,0,0,0,0,0,0
gemhkmcoicjeejnbbkmniacdlccfcggj,2,0,0,0,0,0,0,0,0,0,0,0
dbfblnoekganckploepimhaekfcfngja,0,0,0,0,0,0,0,0,0,0,0,0
dojncomoaobfaidlpaaofpfmnnieoicd,3,0,0,0,0,0,0,0,0,0,0,0
foelcnlgeaglokfnojfgkekncneebonh,0,0,0,0,0,0,0,0,0,0,0,0
gmmnjkphjfnanlojihefoeidjmbakfde,0,0,0,0,0,0,0,0,0,0,0,0
gjgkfhnhinaghjhlgmgobapkbphplhoe,0,0,0,0,0,0,0,0,0,0,0,0
gibipneadnbflmkebnmcbgjdkngkbklb,0,0,0,0,0,0,0,0,0,0,0,0
gppongmhjkpfnbhagpmjfkannfbllamg,0,0,0,12,0,0,0,0,0,0,0,0
fnfojiifebglbgdglkcpajlegebboaik,4,0,0,4,0,0,0,0,0,0,0,0
dbpaabddcninimgpkifpingoidmbfoeh,0,0,0,0,0,0,0,0,0,0,0,0
dohofpanohcaolhaidnjcpnnadggdjbl,0,0,0,0,0,0,0,0,0,0,0,0
dhilfkkijcpfdnonblmciaoljbjmfhmp,30,0,0,20,0,0,0,0,0,0,0,0
gmgeiaokjhgikcpdbckopoogacpcbcnb,0,0,0,0,0,0,0,0,0,0,0,2
gaekfngobfcdbpkkiepjfiogjoialnlk,0,0,0,0,0,0,0,0,0,0,0,0
gfmhehfniiaockedobolcmebjbcjeggl,0,0,0,0,0,0,0,0,0,0,0,0
glmalklojofcimlbomfgngkimgjiidgn,0,0,0,0,0,0,0,0,0,0,0,0
gmckkepellliagpdnpgilfcnbgnokhlh,0,0,0,0,0,0,0,0,0,0,0,0
gffmljieoedhigbaagdjoipecmbiifkf,0,0,0,0,0,0,0,0,0,0,0,3
dpalpikdbngjpghphidcecanadfdnmfg,8,0,0,0,0,0,0,0,0,0,0,0
dlckgdbojnfndfckffbkgkomilfbpkam,0,0,0,0,0,0,0,0,0,0,0,0
dlfabbooencindafhkckoigghebcpaep,0,0,0,0,0,0,0,0,0,0,0,0
gppfdihlhnkkepchiddoejpmakcloncd,0,0,0,0,0,0,0,0,0,0,0,0
ddjcjpfkmcgpgpjhlmdenmionhbnpagm,0,0,0,1,0,0,0,0,0,0,0,0
dkgihhapedpklhoilhcfbjcpmfggjbkc,0,0,0,0,0,0,0,0,0,0,0,0
dodohbmnbcomcegpkiijalaoigaphnfp,0,0,0,0,0,0,0,0,0,0,0,0
gdnehbhmjdcdinmninaodlclfphjkplk,0,0,0,0,0,0,0,0,0,0,0,0
gadonekoamhlbfjfpleffgbbebgdgnik,0,0,0,0,0,0,0,0,0,0,0,0
dllimcflhnoanhfddamjfmjapbpfebil,0,0,0,0,0,0,0,0,0,0,0,0
dncilinodjpgloajbdolfcjjlhokbdan,1,0,0,0,0,0,0,0,0,0,0,0
dopdcakmheonlfplanpbeodjicmpalkm,0,0,0,0,0,0,0,0,0,0,0,0
djdnajgjcbjhhbdblkegbcgodlkkfhcl,0,0,0,0,0,0,0,0,0,0,0,0
gacadjpljbfcgknkgjbhchjihcojbcon,0,0,0,0,0,0,0,0,0,0,0,0
dbjalipgbmiicadebpphmjlhkedpoffp,6,0,0,6,0,0,0,0,0,0,0,0
dmlmenebejdemdbmgldkpckfbmijlchh,2,0,0,0,0,0,0,0,0,0,0,0
ggnddmahllpbohpjficfmlkkeapdicdg,0,0,0,0,0,0,0,0,0,0,0,0
gefljgiodoecfjglogndmhelekdgncgn,0,0,0,0,0,0,0,0,0,0,0,0
folccdmdpbpllglnhokbihjedgedjabb,0,0,0,0,0,0,0,0,0,0,0,0
gbfcdaikgbhlogkhcidbjhdpnkeaihho,0,0,0,0,0,0,0,0,0,0,0,0
gjgilalackpplhejebehbfgneppfcial,0,0,0,0,0,0,0,0,0,0,0,0
dlogfoijloclnkfcdnaioldlkocfagkd,0,0,0,0,0,0,0,0,0,0,0,0
ddpaadaijepcjcjcbdcolmdobcmlbdla,0,0,0,0,0,0,0,0,0,0,0,0
gfbliohnnapiefjpjlpjnehglfpaknnc,0,0,0,27,6,0,0,0,0,0,0,0
gkdkmkhpgobacjhfakgljpcgaiimlknk,0,0,0,0,0,0,0,0,0,0,0,0
gckhegpcgkmmjkgalbfmhhpippnfaadm,0,0,0,0,0,0,0,0,0,0,0,0
delkinfpajdmdkheaoilmmghhhoeoaic,0,0,0,0,0,0,0,0,0,0,0,0
djejlpbhhhhidocammjkigbcpdcggmgj,0,0,0,0,0,0,0,0,0,0,0,0
fpneimadkgmbkijjeomfgchpbjblepnp,0,0,0,0,0,0,0,0,0,0,0,0
gajloefbiemnkifikfnjjnoenpncpcip,8,0,0,0,2,0,0,0,0,0,0,0
dkhlaaamlodakbipgedalcmcaehdjnnp,0,0,0,1,0,0,0,0,0,0,0,0
gkkbkkmkdkjnddgfheocjbglmhkenedd,0,0,0,0,0,0,0,0,0,0,0,0
gdaoibmnacfglambidmemmabjdkgaifd,0,0,0,0,0,0,0,0,0,0,0,0
goimhemnhffegbnambeiolijciaofeno,0,0,0,0,0,0,0,0,0,0,0,0
dkcnppddhmclakgfpeepkponohpbikpp,0,0,0,0,0,0,0,0,0,0,0,0
fpmcjhenedoeldfomgbpigccmgjkoclh,0,0,0,9,0,0,0,0,0,0,0,0
gdlphncgdlaajddhdginocbkndmceaml,2,0,0,6,0,0,0,0,0,0,0,0
ghcjfppcccjceeacjodibpbpnbidpjhj,0,0,0,0,0,0,0,0,0,0,0,0
dpdcofblfbmmnikcbmmiakkclocadjab,8,0,0,8,0,0,0,0,0,0,0,0
gnhoimmdfeclleccljjflgngepoicidi,0,0,0,0,0,0,0,0,0,0,0,0
gmnjppmigjdjppmalecodcaabacgheke,0,0,0,0,0,0,0,0,0,0,0,0
gljnaphjdejjhgidchogbjmjikmfhcgd,24,0,0,0,0,0,0,0,0,0,0,0
gfeaclafcmbiakopneapkbaiifnhbkng,0,0,0,0,0,0,0,0,0,0,0,0
ggboifpmkcddhkjbbpeancopedecfodc,0,0,0,0,0,0,0,0,0,0,0,0
dhchhdbeibepkacjikkolhimlemkkjam,0,0,0,0,0,0,0,0,0,0,0,0
gofnhkhaadkoabedkchceagnjjicaihi,0,0,0,0,0,0,0,0,0,0,0,0
glcfcbpnklnoioicglgeagddedkbfbmk,0,0,0,0,0,0,0,0,0,0,0,0
gjndcheofgcciomcifeiioihjkenlpaf,0,0,0,0,0,0,0,0,0,0,0,0
fplbaojickinecjcdengljebimnkmegg,0,6,0,0,0,0,0,0,0,0,0,0
gjpailejdpdagnjdddpgpdlkfknlfncj,0,0,0,0,0,0,0,0,0,0,0,0
gggpdfdehnjkdnabibopcfkjbilbkjhb,0,0,0,0,0,0,0,0,0,0,0,0
